[0.5074421799862606, 0.5033203572246393, 0.513040060899003, 0.5105838131887158, 0.5456433033172235, 0.5424166361298352, 2, 2, 0.9894986449864499, 0.9908783783783783, 'o', '1']
[0.5043162199000454, 0.49886415265788275, 0.5094605091527311, 0.5124887800445475, 0.6355938461158085, 0.6031316946717127, 2, 2, 0.973170731707317, 0.9862903225806452, 'o', '2']
[0.49617672047578587, 0.4876805437553101, 0.5049805173878651, 0.5114800749301369, 0.6958615241056969, 0.6505975837069216, 2, 2, 0.955249569707401, 0.971825063078217, 'o', '3']
[0.5061967467079783, 0.5011618900077459, 0.5124903175832688, 0.5098804661643546, 0.6275329511990576, 0.5950208179925017, 2, 2, 0.9984326018808778, 0.9976744186046511, 'o', '4']
[0.5016843118383061, 0.5103464870067372, 0.5141101518394553, 0.5107195769484487, 0.5664827847998093, 0.5567692107520184, 2, 2, 0.9577800476676881, 0.9633649932157394, 'o', '5']
[0.5105421686746988, 0.5, 0.5065006862894617, 0.5031938097216452, 0.7127080716636001, 0.6712849868208203, 2, 2, 0.9392867668729737, 0.9764498086546953, 'o', '6']
[0.5086778163458504, 0.49605553802461344, 0.5063900284001261, 0.5068510921776936, 0.6354600949310605, 0.6118250534352677, 2, 2, 0.9843304843304843, 0.9855113636363636, 'o', '7']
[0.5074234166510054, 0.5051682014658899, 0.5085963877674018, 0.5091148280398421, 0.571241520799345, 0.5604350636494803, 2, 2, 0.9767441860465116, 0.9976489028213166, 'o', '8']
[0.505654281098546, 0.5046849757673667, 0.5095776598199862, 0.5097792137856758, 0.6471693469505195, 0.6104779968699674, 2, 2, 0.9631578947368421, 0.9923258559622196, 'o', '9']
[0.5051045211473019, 0.5007292173067575, 0.511318060281964, 0.5102208994865836, 0.6428733503364374, 0.5960944115053186, 3, 4, 0.5302911093627065, 0.532421875, 'o', '10']
[0.5036425449247207, 0.49927149101505586, 0.5121183161258989, 0.5111951066720161, 0.630884620976242, 0.6144947769141433, 2, 2, 0.9874396135265701, 0.9539848197343453, 'o', '11']
[0.5046439628482973, 0.5054883197298058, 0.5103950844187332, 0.5114141142206831, 0.6347049552711721, 0.6017151482516578, 2, 2, 0.9620890774125133, 0.9764390896921017, 'o', '12']
[0.5002918855808524, 0.5102159953298308, 0.5111444024785657, 0.5122179496941547, 0.6362478337876295, 0.6013230752954849, 2, 2, 0.7510604453870625, 0.7512717536813922, 'o', '13']
[0.5004963271788763, 0.5036728211236847, 0.5075845337906089, 0.5100962554515938, 0.583616626543923, 0.5711413174021928, 2, 2, 0.9732377538829152, 0.9684663162924032, 'o', '14']
[0.49980283911671924, 0.5039432176656151, 0.50756577807051, 0.5086453987313863, 0.587983800061306, 0.5749860086464108, 2, 2, 0.8415770609318997, 0.8420926899187768, 'o', '15']
[0.5056773992844922, 0.5067662155856276, 0.5078072902950584, 0.5115323229659086, 0.5604658732076749, 0.5478517112125546, 2, 2, 0.9856521739130435, 0.9797579757975797, 'o', '16']
[0.5048209366391184, 0.5037878787878788, 0.5105926976686813, 0.5111914600550964, 0.6440787860888751, 0.6044889237952933, 2, 2, 0.9459815546772069, 0.9767827529021559, 'o', '17']
[0.4987766515204474, 0.505767214260748, 0.5124236692230195, 0.5133238606142577, 0.6282336071697842, 0.598721601727203, 2, 2, 0.7532938076416338, 0.7519607843137255, 'o', '18']
